ProductID,Current_Hotness,Peak_Hotness,Avg_Hotness,Current_Trend,Current_Views,Peak_CheckIn_Views,Latest_Snapshot,ProductName,Active_View_Intervals,Modification_Count,Last_Modified_At,Peak_CheckIn_Date,Demand_Score
4932332,0.3898543567776951,0.3992438975203667,0.3898543567776951,0.5173519105297149,1320.0,323.0,2026-08-17 23:49:11,S Club & Hotel,48,1,2026-08-17 14:37:20,2026-08-18,29.1
4932360,0.3397216961649461,0.3397216961649461,0.3397216961649461,0.5041652742475055,3.0,3.0,2026-08-17 17:22:18,IKKYU2 Angthong,1,0,,2026-08-17,23.74
4932370,0.3584257299922194,0.3785744959781573,0.3584257299922194,0.503137043419614,677.0,287.0,2026-08-17 23:03:15,99/9 Box Resort,26,7,2026-08-17 21:48:04,2026-08-20,26.11
4932516,0.31466934206268427,0.31466934206268427,0.31466934206268427,0.5210205521886524,6.0,6.0,2026-08-17 19:48:55,Riva Vista Riverfront Resort Chiangrai,6,0,,2026-08-21,23.39
4932614,0.3759064773098192,0.39391837959046927,0.3759064773098192,0.5077070915871131,1871.0,769.0,2026-08-17 23:49:11,Novotel Rayong Star Convention Centre,65,4,2026-08-17 22:02:24,2026-08-17,29.48
4932734,0.2867707895145815,0.30710292586541105,0.2867707895145815,0.5099810843744073,24.0,8.0,2026-08-17 12:07:21,Villa Mahaphrom Hotel,24,0,,2026-09-04,23.21
4932806,0.4328046165951611,0.4328046165951611,0.4328046165951611,0.5127849488749866,121.0,121.0,2026-08-17 10:50:17,Grand Sansook Omnoi,8,1,2026-08-17 09:02:13,2026-08-17,28.09
4932854,0.29105290231162634,0.29618226663477626,0.29105290231162634,0.5074610715941783,187.0,131.0,2026-08-17 18:07:58,HOMA Si Racha,34,0,,2026-09-07,23.98
4932860,0.4425134534475818,0.4425134534475818,0.4425134534475818,0.5162467017271531,24.0,24.0,2026-08-17 18:07:58,Baan Aunjai Resort,4,1,2026-08-17 18:07:58,2026-08-20,28.28
4932864,0.339336443821574,0.3552177777767615,0.339336443821574,0.5100164567200107,611.0,251.0,2026-08-17 14:53:50,The Nine Bed & Restaurant,63,1,2026-08-17 14:37:20,2026-08-17,27.84
4932892,0.3245301229279009,0.3245301229279009,0.3245301229279009,0.5256662541761914,8.0,8.0,2026-08-17 22:34:52,Hotel Wizpark Ratchada,8,0,,2026-08-20,24.01
4932895,0.3351745076882241,0.3773487776693647,0.3351745076882241,0.5014439998616057,1470.0,723.0,2026-08-17 23:33:38,Kritsada mansion Hatyai,69,7,2026-08-17 17:36:48,2026-08-19,27.95
4932970,0.3470810866209904,0.3980867231095105,0.3470810866209904,0.5189734346473959,57.0,29.0,2026-08-17 21:48:04,Morning Home,25,2,2026-08-17 18:20:09,2026-08-17,25.86
4932975,0.3825319981646343,0.3825319981646343,0.3825319981646343,0.5085106419326387,77.0,77.0,2026-08-17 13:07:27,The Signature Nakhon Hotel,8,0,,2026-08-22,25.99
4933118,0.4165544210881048,0.4165544210881048,0.4165544210881048,0.5117803110022795,177.0,177.0,2026-08-17 13:37:39,Marble Arch De Loei Hotel,10,2,2026-08-17 13:22:31,2026-08-17,27.55
4933126,0.3928986155702247,0.417568873221349,0.3928986155702247,0.5100499167190232,392.0,344.0,2026-08-17 22:48:21,THE NINE PLACE Chaeng Sanit,20,1,2026-08-17 21:03:00,2026-08-18,27.22
4933133,0.3945368729676942,0.43281137930071995,0.3945368729676942,0.5021084546369533,151.0,74.0,2026-08-17 18:36:16,The Rise Suites Hotel Chiang Mai,10,2,2026-08-17 17:22:18,2026-09-02,26.47
4933137,0.2842048489296526,0.2842048489296526,0.2842048489296526,0.508870415519591,8.0,8.0,2026-08-17 14:06:34,Cho Ying Charoen Resort 2,8,0,,2026-08-17,22.06
4933170,0.3580210505910324,0.3886384763311372,0.3580210505910324,0.5065674667159107,2634.0,416.0,2026-08-17 23:49:11,C Hotel Bangna,111,2,2026-08-17 13:07:27,2026-09-01,31.73
4933204,0.3933442026117848,0.4541343178172868,0.3933442026117848,0.5074179534852075,2821.0,911.0,2026-08-17 23:49:11,The Spring Srinakarin Hotel,81,10,2026-08-17 22:02:24,2026-08-17,31.26
4933321,0.31823819116902874,0.31823819116902874,0.31823819116902874,0.5180398643377649,7.0,7.0,2026-08-17 18:07:58,Supattranai Home Hua Hin,4,0,,2026-08-19,23.35
4933366,0.38270715326607047,0.38270715326607047,0.38270715326607047,0.5087249345852647,274.0,274.0,2026-08-17 19:23:15,Ruen Khunlek Kansinee,6,0,,2026-09-01,25.89
4933490,0.43226318576450234,0.4681094977887106,0.43226318576450234,0.5085273895934993,1039.0,441.0,2026-08-17 23:18:04,Grand BS Airport Hotel Suvarnabhumi,19,2,2026-08-17 08:15:34,2026-09-01,28.75
4933493,0.38392837507551264,0.40128646384068906,0.38392837507551264,0.5060616877794876,3271.0,910.0,2026-08-17 20:19:27,BlueTel Re'sidencE Bangkok IMPACT,112,5,2026-08-17 18:36:16,2026-08-20,32.86
4933531,0.2978390811774725,0.2978390811774725,0.2978390811774725,0.504981099979151,30.0,30.0,2026-08-17 20:34:23,The One House,8,0,,2026-08-17,22.53
4933567,0.4392516402988093,0.4584918925881834,0.4392516402988093,0.5105480769145312,745.0,344.0,2026-08-17 23:18:04,Z&Z Resort,20,4,2026-08-17 20:19:27,2026-08-24,29.11
4933882,0.2766933034423052,0.28697190010849566,0.2766933034423052,0.5064580664359153,30.0,8.0,2026-08-17 14:53:50,Winner Prachinburi & Serviced Apartment,30,0,,2026-08-27,23.12
4933899,0.3574914004458498,0.3713242262578596,0.3574914004458498,0.5160784323118012,12.0,6.0,2026-08-17 14:53:50,Baan Siri Mukdahan,9,0,,2026-08-17,25.2
4934042,0.3781743109447634,0.37981196324742617,0.3781743109447634,0.5114900265417073,281.0,150.0,2026-08-17 14:53:50,"SUBANAN Hotel and Residence, Hatyai",8,0,,2026-09-12,25.89
4934069,0.4042897257955026,0.4138568554562114,0.4042897257955026,0.5073708696190666,438.0,265.0,2026-08-17 23:18:04,Payaa Hotel,44,7,2026-08-17 22:02:24,2026-08-17,29.16
4934076,0.4074026415412302,0.4161077557597993,0.4074026415412302,0.5123071905369873,214.0,90.0,2026-08-17 13:37:39,Navasiriplace,24,3,2026-08-17 13:22:31,2026-08-17,28.09
4934115,0.28105452208896126,0.2851454519430442,0.28105452208896126,0.5070427525966883,14.0,7.0,2026-08-17 14:53:50,The Rimyom Resort Phrae,14,0,,2026-08-18,22.28
4934185,0.35715531491570685,0.35715531491570685,0.35715531491570685,0.5096631114747647,92.0,92.0,2026-08-17 12:52:22,Kandanai Place,8,0,,2026-08-17,25.0
4934260,0.4345482171859615,0.4347324282323897,0.4345482171859615,0.509657374286488,673.0,342.0,2026-08-17 04:45:36,Icare Residence & Hotel,14,2,2026-08-17 02:59:11,2026-08-28,28.52
4934365,0.37742620484911166,0.37742620484911166,0.37742620484911166,0.5033443920242983,328.0,328.0,2026-08-17 23:18:04,Anandpura Riverside Hotel,14,2,2026-08-17 22:48:21,2026-08-17,26.08
4934392,0.38286533065577044,0.38286533065577044,0.38286533065577044,0.5065473412782162,142.0,142.0,2026-08-17 18:07:58,River Breeze Chiangsean,4,0,,2026-08-18,25.71
4934654,0.35758372358312723,0.36052357332254203,0.35758372358312723,0.5105082265888204,51.0,30.0,2026-08-17 18:20:09,Sabaidee Resort Satun,8,0,,2026-08-20,25.03
4934694,0.3949819973417264,0.3949819973417264,0.3949819973417264,0.5064772867085956,18.0,18.0,2026-08-17 14:53:50,Wattanawan Hotel,2,0,,2026-08-17,26.06
4934772,0.34742086102412634,0.3690450984035137,0.34742086102412634,0.5227650024956689,20.0,12.0,2026-08-17 23:03:15,Siam One Nine Hotel,14,0,,2026-08-24,25.25
4935227,0.38142835321464125,0.38142835321464125,0.38142835321464125,0.5056123888536053,20.0,20.0,2026-08-17 01:16:32,Nysa Bangkok Sukhumvit 11 by Kingston Hotels,5,0,,2026-08-19,25.69
4935230,0.28065527803940243,0.3305461057219596,0.28065527803940243,0.5065765915346725,49.0,22.0,2026-08-17 18:36:16,Banponginn Hotel,36,0,,2026-08-17,23.66
4935433,0.3897370298812248,0.40633083106703877,0.3897370298812248,0.506339364680633,551.0,107.0,2026-08-17 23:49:11,The Wish Hotel,53,10,2026-08-17 20:34:23,2026-08-24,29.14
4935444,0.30029149527083276,0.3047981938514782,0.30029149527083276,0.5147804949367906,64.0,8.0,2026-08-17 22:48:21,888 Resort,64,1,2026-08-17 21:32:42,2026-08-26,26.4
4935461,0.33755107816400853,0.33755107816400853,0.33755107816400853,0.5179627229935431,19.0,19.0,2026-08-17 23:49:11,Pae Por Piang,4,0,,2026-08-17,24.12
4935523,0.3437432562769285,0.3771846757689062,0.3437432562769285,0.5090057099635721,50.0,45.0,2026-08-17 23:49:11,Lithai Guest House Phitsanulok Hotel,8,0,,2026-09-07,24.44
4935810,0.3137886908072868,0.3137886908072868,0.3137886908072868,0.5188060647083607,1.0,1.0,2026-08-17 17:22:18,Na Sukhothai Hotel,1,0,,2026-08-27,22.99
4935981,0.41329361762104405,0.49542343715625714,0.41329361762104405,0.5084587849365677,1437.0,755.0,2026-08-17 23:49:11,BB House & Resort Khon Kaen,26,3,2026-08-17 23:49:11,2026-08-19,28.46
4936033,0.3353633081721031,0.3353633081721031,0.3353633081721031,0.5078544700484028,33.0,33.0,2026-08-17 18:36:16,Kireeya Villa,6,0,,2026-08-19,23.96
4936076,0.3145023722627041,0.3273394550567875,0.3145023722627041,0.5062878065473159,122.0,88.0,2026-08-17 23:49:11,Matini Premium @ Klong 1,14,0,,2026-08-20,23.61
4936123,0.36919401239131283,0.3863560535008897,0.36919401239131283,0.5079930750381858,104.0,26.0,2026-08-17 02:45:01,"Hotel Golf & Gift Home, Phitsanulok",56,1,2026-08-17 01:30:11,2026-08-17,28.51
4936239,0.3713853590645031,0.37821971891003053,0.3713853590645031,0.509059663163846,277.0,254.0,2026-08-17 11:37:14,Kittrongvill Resort,9,0,,2026-08-17,25.63
4936361,0.4346806818802706,0.4346806818802706,0.4346806818802706,0.5116057338438665,113.0,113.0,2026-08-17 14:53:50,Barista Hotel Uttaradit,6,1,2026-08-17 13:37:39,2026-08-17,28.01
4936652,0.36213834412997237,0.40305351029217223,0.36213834412997237,0.5086591809004587,244.0,172.0,2026-08-17 13:37:39,Munruk Hostel,28,1,2026-08-17 11:51:47,2026-08-17,26.46
4936660,0.391028764183052,0.4454741301206493,0.391028764183052,0.5117962106043481,349.0,177.0,2026-08-17 19:23:15,Chor Grande Resort,36,3,2026-08-17 18:36:16,2026-08-18,28.2
4936661,0.44198998717564153,0.44198998717564153,0.44198998717564153,0.5113409584893276,86.0,86.0,2026-08-17 17:36:48,Smile Resort Mukdahan,2,0,,2026-08-21,28.04
4936663,0.27434033520000395,0.28195122489040114,0.27434033520000395,0.5068901149770689,26.0,16.0,2026-08-17 23:49:11,Kratae Resort,18,0,,2026-08-17,22.26
4937179,0.42031063090338405,0.420310630903384,0.42031063090338405,0.5339004229114565,110.0,22.0,2026-08-17 18:36:16,One Budget Hotel Chiangrai Phahonyothin,30,10,2026-08-17 18:20:09,2026-08-28,29.42
4937187,0.40375178376988363,0.40375178376988363,0.40375178376988363,0.5087530634771483,93.0,93.0,2026-08-17 13:07:27,Pillow Inn Phayao,9,1,2026-08-17 11:20:43,2026-08-17,26.91
4937188,0.28597277227473644,0.2919036630676957,0.28597277227473644,0.5093233886723703,22.0,8.0,2026-08-17 14:53:50,Smile Resort@Chumphon Buri,22,0,,2026-08-17,23.03
4940141,0.36884203265545057,0.36884203265545057,0.36884203265545057,0.515065797880553,153.0,153.0,2026-08-17 11:20:43,Aivarata Resort,9,0,,2026-08-17,25.64
4940853,0.2755400631025083,0.2755400631025083,0.2755400631025083,0.5055914080923883,8.0,8.0,2026-08-17 14:06:34,Resort Sabaijai Phichit,8,0,,2026-08-17,21.65
4941620,0.34739197634205643,0.34739197634205643,0.34739197634205643,0.5190962341389606,2.0,2.0,2026-08-17 11:20:43,Ramida House,2,0,,2026-08-21,24.41
4943052,0.392104099223298,0.41192856433506525,0.392104099223298,0.5115485087974945,447.0,238.0,2026-08-17 23:49:11,Nak Suban Place,15,2,2026-08-17 23:03:15,2026-08-17,26.9
4944607,0.36727211038503554,0.36727211038503554,0.36727211038503554,0.5051474437667897,99.0,99.0,2026-08-17 14:53:50,Thosawan Resort,11,3,2026-08-17 14:53:50,2026-08-17,25.5
4947292,0.35450791655872593,0.3596022346414065,0.35450791655872593,0.5127074493330117,115.0,60.0,2026-08-17 13:22:31,Prarin Hotel,20,0,,2026-08-19,25.72
4948519,0.41237159265170215,0.41237159265170215,0.41237159265170215,0.5094834219536496,87.0,87.0,2026-08-17 14:37:20,AVA Hotel,15,1,2026-08-17 12:52:22,2026-08-17,27.65
4948522,0.3743498571373695,0.40916986403358063,0.3743498571373695,0.5083952190096832,230.0,224.0,2026-08-17 17:22:18,NY Place Hotel,9,2,2026-08-17 10:50:17,2026-08-17,25.73
4948523,0.3372663655279127,0.3372663655279127,0.3372663655279127,0.5055666942434993,16.0,8.0,2026-08-17 23:33:38,Watthanasup Park,16,0,,2026-08-20,24.63
4948527,0.2829082997186234,0.2829082997186234,0.2829082997186234,0.5077876032766363,16.0,16.0,2026-08-17 13:07:27,Curfew Boutique Hotel,10,0,,2026-08-29,22.11
4948530,0.3318462134772586,0.3607828973932782,0.3318462134772586,0.5101323588111625,50.0,18.0,2026-08-17 22:02:24,Happy House Resort Chumphon,24,0,,2026-08-17,25.01
4948532,0.3851024885810777,0.3851024885810777,0.3851024885810777,0.5086899807528266,54.0,54.0,2026-08-17 18:36:16,Baankanghan Resort Klaeng,6,0,,2026-08-17,25.97
4948534,0.31921247780938494,0.31921247780938494,0.31921247780938494,0.5091940717992955,13.0,13.0,2026-08-17 13:22:31,Prang Place Resort,8,0,,2026-08-17,23.46
4948548,0.34610745423726197,0.39364566826103503,0.34610745423726197,0.503898456276929,704.0,246.0,2026-08-17 18:36:16,Rest 24 Serviced Residence,45,5,2026-08-17 18:20:09,2026-08-18,26.85
4948550,0.3934118687966304,0.40808093246864907,0.3934118687966304,0.5057119507743761,403.0,209.0,2026-08-17 22:17:37,JIA HAUS Hotel Apartment,47,10,2026-08-17 22:17:37,2026-08-17,28.88
4948551,0.3421423251671408,0.3421423251671408,0.3421423251671408,0.5039359578725653,71.0,71.0,2026-08-17 22:02:24,Tuscany Hotel Buriram,8,1,2026-08-17 20:48:25,2026-08-18,24.28
4952918,0.3428018258414015,0.40703715796658274,0.3428018258414015,0.5184592354708477,48.0,19.0,2026-08-17 23:49:11,SNOW HOUSE Buriram,34,0,,2026-08-18,26.26
4952921,0.34524216824598586,0.4160578424699969,0.34524216824598586,0.5072624708893829,16.0,8.0,2026-08-17 23:49:11,Baan Ar-kong Pakchong,10,0,,2026-09-08,24.6
4952925,0.3320050792863423,0.3320050792863423,0.3320050792863423,0.5082135933616834,124.0,124.0,2026-08-17 14:53:50,Lamae Hotel,11,1,2026-08-17 14:37:20,2026-08-17,24.16
4952929,0.37070903106534536,0.37070903106534536,0.37070903106534536,0.5125459642904763,50.0,50.0,2026-08-17 22:02:24,Sakkanit Chai Lay Thung Noi Resort,9,0,,2026-08-18,25.66
4952933,0.3488026185833168,0.41493325005022336,0.3488026185833168,0.5052952302477323,54.0,44.0,2026-08-17 17:53:13,Mayflower Grande Suite Hotel Phitsanulok (Building2),8,0,,2026-08-17,24.57
4952935,0.3305864662449244,0.4015287983176272,0.3305864662449244,0.5093258287713351,57.0,28.0,2026-08-17 23:49:11,SB Residence Hotel Lom Sak,29,0,,2026-08-17,25.27
4962738,0.3318340647903508,0.3365894590076487,0.3318340647903508,0.5137997619175494,32.0,8.0,2026-08-17 17:36:48,Dubble DD Residence Resort,8,0,,2026-08-20,24.06
4962743,0.3436068942394756,0.3436068942394756,0.3436068942394756,0.5069109172651939,119.0,119.0,2026-08-17 20:03:57,Golden Inn Hotel,6,1,2026-08-17 18:20:09,2026-08-17,24.27
4962747,0.2807128374025015,0.3158086695261455,0.2807128374025015,0.5074130985589278,139.0,63.0,2026-08-17 19:48:55,Yes No Hotel,35,0,,2026-08-19,23.62
4968456,0.3767208348975145,0.4254484132948849,0.3767208348975145,0.5038675614320263,422.0,404.0,2026-08-17 14:53:50,BK Resort,9,1,2026-08-17 09:32:13,2026-08-17,25.75
4968469,0.3505192174622249,0.3505192174622249,0.3505192174622249,0.5180910508694672,61.0,61.0,2026-08-17 13:37:39,Chaba resort pattaya,8,0,,2026-08-17,24.9
4968476,0.35467567023122504,0.3589521632726452,0.35467567023122504,0.5109961774525438,971.0,680.0,2026-08-17 23:49:11,Nasan Valley Resort,23,0,,2026-08-23,25.94
4973312,0.29140684569104014,0.3094363957620772,0.29140684569104014,0.5092007361972853,88.0,29.0,2026-08-17 14:06:34,Paradise Hotel,39,0,,2026-08-18,24.34
4973313,0.321313564199161,0.321313564199161,0.321313564199161,0.506675611708559,16.0,16.0,2026-08-17 11:51:47,Punn Hotel Korat,8,0,,2026-08-18,23.5
4973322,0.3702395689239064,0.3702395689239064,0.3702395689239064,0.514743374123612,166.0,166.0,2026-08-17 12:38:18,Baan Rak Resort Ranong,10,0,,2026-08-26,25.76
4973324,0.45228730926509236,0.45228730926509236,0.45228730926509236,0.5126398291125275,609.0,609.0,2026-08-17 23:18:04,Mountain & Sea Hotel Prachuap,8,1,2026-08-17 21:32:42,2026-08-19,28.9
4973331,0.3675118781549174,0.3693409012927338,0.3675118781549174,0.5177405082927448,55.0,22.0,2026-08-17 10:19:48,Sai Lee,27,0,,2026-08-17,26.78
4977974,0.37338532331718227,0.4500851330634291,0.37338532331718227,0.510534010017575,1570.0,302.0,2026-08-17 23:49:11,Holiday Inn Express Rayong Map Ta Phut,101,4,2026-08-17 11:20:43,2026-08-19,31.71
4977976,0.42301749167176494,0.42408550641206033,0.42301749167176494,0.5166389909773267,30.0,16.0,2026-08-17 00:31:03,Rose Space Hotel Chaiyaphum,6,2,2026-08-17 00:31:03,2026-08-17,27.64
4977982,0.3133094162223546,0.33217125504446327,0.3133094162223546,0.5065205814441258,86.0,62.0,2026-08-17 21:32:42,Rata Resort,34,1,2026-08-17 21:32:42,2026-08-17,24.84
4977985,0.35186545144925285,0.35340325597314326,0.35186545144925285,0.508890622813402,111.0,59.0,2026-08-17 23:49:11,The Square Hotel Nakhon Phanom,10,0,,2026-08-19,24.9
4980623,0.46261173470392497,0.46261173470392497,0.46261173470392497,0.5104027689793599,84.0,84.0,2026-08-17 20:03:57,Kimcan Cottage,6,2,2026-08-17 20:03:57,2026-08-17,29.1
4988773,0.28665870393757736,0.28665870393757736,0.28665870393757736,0.5085356039546703,26.0,13.0,2026-08-17 01:45:29,Nonnnoina Resort,14,0,,2026-09-06,22.53
4988854,0.4287113370127615,0.5039828082143697,0.4287113370127615,0.5109275295260495,1343.0,607.0,2026-08-17 20:48:25,PLAAI Plus Hotel Bowin,68,6,2026-08-17 20:48:25,2026-08-18,31.81
4988855,0.30390975872282383,0.30390975872282383,0.30390975872282383,0.5098910383027647,19.0,19.0,2026-08-17 14:53:50,U Sabai Hotel and Residence Mahachai,11,0,,2026-08-17,23.06
4988857,0.36299542747459984,0.36299542747459984,0.36299542747459984,0.5093536038818957,12.0,12.0,2026-08-17 20:34:23,The View Chiang Dao,6,0,,2026-08-18,25.09
4996595,0.2987448803538676,0.2987448803538676,0.2987448803538676,0.505558399979685,6.0,6.0,2026-08-17 20:19:27,Baan BaiBau Saraburi,6,0,,2026-08-17,22.44
4996596,0.36753710388278893,0.3798327038172212,0.36753710388278893,0.5077201202475599,257.0,134.0,2026-08-17 23:49:11,Baan Mai Spaghetti,14,2,2026-08-17 20:19:27,2026-08-17,25.77
4996599,0.4331347117760861,0.43448070679190426,0.4331347117760861,0.5089576643269786,2031.0,1076.0,2026-08-17 09:32:13,Lalynn Resort,18,4,2026-08-17 09:17:22,2026-08-20,28.8
4996601,0.2845977098298418,0.2845977098298418,0.2845977098298418,0.5069447600641577,16.0,16.0,2026-08-17 21:32:42,Soontaree Apartment Sakon Nakhon,9,0,,2026-09-07,22.1
5002707,0.3472040378317249,0.3472040378317249,0.3472040378317249,0.5089268209656651,93.0,93.0,2026-08-17 20:19:27,Ruenkumsub Hotel,7,1,2026-08-17 20:19:27,2026-08-17,24.52
5002714,0.43763126543833186,0.4391731928407699,0.43763126543833186,0.5105648455943957,223.0,119.0,2026-08-17 01:45:29,Baan B&B Sukhothai,14,0,,2026-08-25,28.63
5004706,0.2999766203584202,0.2999766203584202,0.2999766203584202,0.5029370116245888,8.0,8.0,2026-08-17 12:52:22,Mon Phupha Malee,8,0,,2026-08-17,22.57
5004716,0.3360325061314224,0.3668284481187889,0.3360325061314224,0.5070867701370453,38.0,18.0,2026-08-17 19:23:15,Urbana House Samut Songkhram,32,0,,2026-08-17,25.63
5004717,0.3507935494849259,0.3507935494849259,0.3507935494849259,0.5026055484450594,40.0,40.0,2026-08-17 19:48:55,Mybed Gold Chonburi,6,2,2026-08-17 19:48:55,2026-08-17,24.47
5012125,0.37414353879321977,0.37414353879321977,0.37414353879321977,0.5093135572618953,38.0,38.0,2026-08-17 18:07:58,Prince Resort Phichit,4,0,,2026-08-17,25.41
5012128,0.3128763601037394,0.3128763601037394,0.3128763601037394,0.511378880775504,33.0,33.0,2026-08-17 23:18:04,Click Resort Bangsaphan,8,0,,2026-08-18,23.26
5012131,0.2916720809593569,0.29599873093385876,0.2916720809593569,0.5069979858709227,27.0,24.0,2026-08-17 23:49:11,NoahInn Ekachai,20,2,2026-08-17 23:33:38,2026-08-17,23.09
5012139,0.34839301108932214,0.34839301108932214,0.34839301108932214,0.5062256873342756,117.0,117.0,2026-08-17 21:03:00,CNP House Sisaket,12,1,2026-08-17 21:03:00,2026-08-17,24.84
5012140,0.36663414008941253,0.36663414008941253,0.36663414008941253,0.5047194313029695,53.0,53.0,2026-08-17 18:07:58,First Inn Resort,7,1,2026-08-17 17:22:18,2026-08-17,25.21
5012144,0.30424270992421015,0.3202682106536094,0.30424270992421015,0.5081893712777771,146.0,65.0,2026-08-17 19:33:58,Baanpak Reun Mai Horm Sadao,18,0,,2026-08-17,23.49
5021799,0.3538571919082245,0.4060096193340669,0.3538571919082245,0.5088260239803469,635.0,104.0,2026-08-17 23:49:11,The Brillianest Gallery Hotel Hatyai,76,6,2026-08-17 20:48:25,2026-09-03,29.23
5021812,0.3562282466706402,0.4284581674288046,0.3562282466706402,0.510815210310049,429.0,150.0,2026-08-17 18:36:16,MAA KORAT HOTEL,92,3,2026-08-17 13:52:19,2026-08-17,30.37
5031957,0.2808013318926597,0.2808013318926597,0.2808013318926597,0.5083807404766432,8.0,8.0,2026-08-17 10:50:17,Muanfan Dong Khui Phetchabun (Dreamy Resort),8,0,,2026-08-17,21.91
5031958,0.3525092160836506,0.3525092160836506,0.3525092160836506,0.5072781760090938,4.0,4.0,2026-08-17 17:36:48,PP Plus Apartment,2,0,,2026-08-17,24.37
5031959,0.3928657183936168,0.4438079121861792,0.3928657183936168,0.5058250834394128,174.0,68.0,2026-08-17 17:22:18,Aramis Hotel Kamphaengphet,14,1,2026-08-17 05:29:32,2026-08-18,26.74
